PR number,label
27175,area: Kernel
27175,area: Networking
27175,area: Documentation
27175,area: Tests
27175,area: API
27178,area: Kernel
27178,area: Tests
27178,area: API
27180,area: Bluetooth
27183,area: Networking
27183,area: API
27184,bug
27184,area: Networking
27185,area: Process
27185,area: Documentation
27185,TSC
27186,area: Tests
27187,area: Networking
27188,area: Networking
27188,platform: STM32
27188,area: Ethernet
27190,area: Shell
27192,bug
27192,area: Networking
27192,area: Samples
27192,Coverity
27192,DNM
27192,Stale
27193,area: Networking
27194,area: SPI
27194,area: Tests
27196,bug
27196,platform: SiLabs
27196,area: Modules
27197,area: Boards
27197,area: Documentation
27197,platform: NXP
27197,area: Shields
27198,area: Kernel
27198,area: Tests
27199,area: Documentation
27199,area: Tests
27199,area: API
27199,Stale
27200,area: Kernel
27200,area: Tests
27204,area: PWM
27204,platform: STM32
27204,area: Tests
27206,area: Bluetooth
27206,area: API
27207,area: Tests
27208,area: Networking
27208,area: Tests
27209,bug
27209,area: Bluetooth
27210,bug
27210,area: Bluetooth
27210,Trivial
27213,platform: STM32
27214,area: Build System
27214,area: Coding Guidelines
27215,area: Coding Guidelines
27216,area: API
27216,area: Coding Guidelines
27217,area: Boards
27217,area: Documentation
27217,area: Devicetree
27217,platform: STM32
27217,area: Tests
27217,Stale
27218,area: GPIO
27218,area: Tests
27222,area: OTA
27223,area: OTA
27224,area: Boards
27224,platform: NXP
27225,area: Bluetooth
27226,area: Bluetooth
27226,area: Bluetooth Mesh
27228,bug
27228,area: Shell
27229,bug
27229,area: Shell
27229,area: Tests
27230,area: Bluetooth
27232,area: Boards
27232,area: USB
27232,area: Samples
27232,area: Devicetree
27233,area: UART
27233,platform: nRF
27234,area: UART
27234,area: API
27235,area: Boards
27235,area: Documentation
27235,area: Samples
27235,area: Devicetree
27235,platform: NXP
27236,area: Sanitycheck
27240,area: Boards
27240,area: Documentation
27240,area: Samples
27240,platform: NXP
27240,area: Tests
27240,area: native port
27240,area: Display
27240,area: Shields
27241,area: Build System
27241,area: Boards
27241,Stale
27242,area: Sanitycheck
27243,bug
27243,area: Bluetooth
27244,area: API
27245,area: C Library
27245,area: API
27245,area: Portability
27245,area: C++
27246,area: Build System
27246,area: I2C
27246,area: Boards
27246,area: Documentation
27246,area: Xtensa
27246,area: Devicetree
27246,area: Watchdog
27246,area: API
27246,area: Kconfig
27246,area: Modules
27246,Stale
27247,area: Sanitycheck
27248,area: Boards
27248,area: Documentation
27248,platform: NXP
27250,area: Kernel
27250,area: Boards
27250,area: Devicetree
27250,area: Tests
27251,area: Bluetooth
27252,area: Networking
27252,area: Tests
27252,area: Ethernet
27254,area: Drivers
27254,area: UART
27254,Hotfix
27255,area: Bluetooth
27257,area: Documentation
27257,Trivial
27259,area: Boards
27259,area: Documentation
27259,area: Devicetree
27260,area: Networking
27260,area: API
27261,platform: STM32
27262,platform: STM32
27263,platform: STM32
27264,area: Networking
27264,area: Samples
27264,area: Tests
27264,area: API
27265,area: Networking
27265,area: Documentation
27265,area: API
27267,area: Boards
27267,area: Devicetree
27267,platform: NXP
27269,area: Bluetooth
27269,area: Samples
27269,area: API
27270,area: API
27271,area: Kernel
27271,area: Tests
27271,Trivial
27272,area: Bluetooth
27272,area: Networking
27272,area: Documentation
27272,area: Samples
27272,area: API
27272,area: OTA
27272,Release Notes
27273,area: Boards
27273,area: Documentation
27274,area: Boards
27274,area: Documentation
27275,area: Boards
27275,platform: NXP
27276,area: Networking
27276,area: Documentation
27276,area: Tests
27276,area: API
27276,Stale
27277,area: Devicetree
27277,platform: STM32
27278,area: Bluetooth
27278,area: Tests
27283,area: Networking
27283,area: OpenThread
27283,area: IEEE 802.15.4
27284,area: Boards
27285,area: Networking
27285,area: Samples
27285,area: API
27286,area: ARM
27286,area: API
27287,area: Boards
27287,area: Devicetree
27287,platform: STM32
27287,area: Crypto / RNG
27287,Trivial
27289,area: Boards
27289,area: Documentation
27289,area: Devicetree
27289,platform: STM32
27289,Stale
27290,area: Networking
27290,area: Boards
27290,area: Documentation
27290,area: X86
27290,area: ARC
27290,area: NIOS2
27290,area: CAN
27291,area: I2C
27291,platform: STM32
27292,area: Samples
27294,area: Boards
27294,platform: NXP
27295,area: Boards
27295,area: Documentation
27295,area: Devicetree
27295,platform: STM32
27296,area: Modules
27297,Stale
27298,bug
27298,area: Samples
27298,Regression
27300,area: Test Framework
27300,area: I2C
27300,area: Boards
27300,area: Devicetree
27300,area: Tests
27300,area: native port
27300,area: API
27300,dev-review
27300,area: EEPROM
27300,area: Devicetree Binding
27301,Stale
27302,area: Boards
27302,area: Documentation
27302,platform: NXP
27304,platform: STM32
27304,platform: NXP
27304,area: native port
27304,platform: SiLabs
27305,area: Bluetooth
27305,area: API
27306,area: Networking
27308,area: Bluetooth
27310,area: CAN
27311,area: Test Framework
27312,area: Shell
27312,area: API
27313,area: Documentation
27314,area: Kernel
27314,area: Documentation
27314,area: Samples
27314,area: X86
27314,area: Tests
27314,area: API
27315,area: Kernel
27315,area: Documentation
27315,platform: NXP
27315,area: Tests
27315,area: API
27315,Stale
27316,area: Networking
27317,area: Boards
27317,area: Devicetree
27317,platform: Microchip SAM
27333,area: Networking
27333,area: Samples
27333,area: API
27333,area: OTA
27334,area: Build System
27334,area: Boards
27334,area: Documentation
27334,area: ARC
27334,area: Devicetree
27335,area: Build System
27336,area: File System
27336,area: Tests
27336,Trivial
27337,area: Boards
27337,area: Documentation
27337,area: Devicetree
27337,platform: STM32
27341,bug
27341,area: Bluetooth
27341,area: API
27341,area: Bluetooth Qualification
27342,bug
27342,area: Shell
27342,area: Tests
27342,area: API
27343,bug
27343,area: Kernel
27343,area: ARM
27343,RFC
27343,area: Tests
27344,area: MCUBoot
27344,area: Modules
27345,area: Boards
27345,area: Documentation
27345,area: Devicetree
27345,platform: STM32
27345,area: Tests
27346,area: ARM
27346,area: Boards
27346,area: Tests
27349,area: Boards
27349,area: Documentation
27349,area: Devicetree
27349,platform: STM32
27349,area: Tests
27351,area: Networking
27351,DNM
27351,area: Modules
27354,area: ARM
27354,area: API
27355,area: Networking
27357,area: Bluetooth
27357,area: API
27357,Needs review
27357,Maintainer
27359,area: Test Framework
27360,area: Boards
27360,area: Documentation
27360,area: Power Management
27360,area: Devicetree
27360,area: Tests
27360,area: API
27360,area: Devicetree Binding
27361,area: Kernel
27361,area: Documentation
27361,Trivial
27364,DNM
27364,area: Modules
27365,area: Bluetooth
27365,area: Tests
27368,area: Bluetooth
27368,Trivial
27371,bug
27371,priority: medium
27371,area: Flash
27371,area: Shell
27371,area: Tests
27372,Enhancement
27372,area: Build System
27374,area: Boards
27374,area: Devicetree
27374,platform: STM32
27376,area: Devicetree
27376,area: Tests
27376,Trivial
27376,area: EEPROM
27378,area: C Library
27381,area: API
27382,area: API
27383,area: Networking
27383,area: Tests
27384,platform: STM32
27385,area: Devicetree
27385,area: Devicetree Binding
27386,area: Build System
27387,area: I2C
27387,area: Documentation
27387,area: Tests
27388,area: Boards
27389,platform: STM32
27390,area: Networking
27390,area: Samples
27391,area: Samples
27394,area: GPIO
27394,area: ARM
27394,area: UART
27394,area: Boards
27394,area: Documentation
27394,area: Devicetree
27394,area: Tests
27394,area: API
27394,Release Notes
27394,area: Devicetree Binding
27395,area: Boards
27398,bug
27398,area: Timer
27398,platform: nRF
27398,area: Tests
27398,area: API
27398,area: Clock Control
27400,area: Kernel
27400,area: Boards
27400,area: Documentation
27400,area: Devicetree
27400,area: Tests
27401,area: Documentation
27402,area: Networking
27402,area: Tests
27402,area: API
27405,area: Networking
27405,area: API
27406,area: Kernel
27406,area: Tests
27407,area: Networking
27407,area: Tests
27408,area: Build System
27409,area: Build System
27410,bug
27410,area: Logging
27411,bug
27411,area: ADC
27411,area: Devicetree
27411,area: Tests
27412,area: Boards
27412,area: Devicetree
27412,area: Watchdog
27412,platform: NXP
27412,area: Tests
27412,area: Modules
27412,area: Devicetree Binding
27413,area: Documentation
27416,area: Tests
27418,area: Samples
27418,area: Devicetree
27418,platform: NXP
27418,area: Devicetree Binding
27419,area: Test Framework
27422,area: Bluetooth
27422,area: Boards
27422,area: USB
27422,platform: nRF
27422,area: Tests
27422,area: API
27422,area: Clock Control
27422,area: Modules
27424,Enhancement
27424,area: Bluetooth
27424,area: Bluetooth Mesh
27425,area: Bluetooth
27425,area: API
27426,area: Boards
27426,area: Documentation
27426,Trivial
27427,area: Networking
27427,area: UART
27427,area: Documentation
27427,area: USB
27427,area: Samples
27427,area: API
27427,area: OpenThread
27429,area: Samples
27429,area: Tests
27429,area: API
27429,area: Settings
27429,Stale
27430,bug
27430,area: Networking
27430,area: Samples
27430,area: Logging
27431,area: Documentation
27432,area: Networking
27432,area: Documentation
27432,area: Samples
27432,area: native port
27433,area: Boards
27433,area: Documentation
27433,area: Samples
27433,area: Devicetree
27433,area: Tests
27433,Release Notes
27433,area: Devicetree Binding
27435,area: Kconfig
27436,area: Samples
27437,area: Documentation
27437,area: Samples
27437,area: Tests
27437,Stale
27438,area: Documentation
27438,area: Samples
27440,bug
27440,area: Kconfig
27441,area: Build System
27441,area: Documentation
27443,area: Documentation
27443,area: Tests
27443,area: API
27445,Enhancement
27445,platform: STM32
27445,DNM
27445,area: CAN
27445,Stale
27447,area: Kernel
27447,area: Boards
27447,area: Documentation
27447,area: Samples
27447,area: Devicetree
27447,area: Tests
27449,area: Networking
27450,area: Boards
27450,area: Documentation
27450,area: Shields
27450,Trivial
27451,area: Bluetooth
27451,area: Bluetooth Mesh
27455,Trivial
27458,area: Devicetree
27458,platform: STM32
27459,Enhancement
27459,area: Drivers
27459,area: Flash
27459,platform: nRF
27460,platform: nRF
27460,Release Notes
27460,area: Modules
27461,area: Bluetooth
27462,area: Kconfig
27462,Trivial
27470,area: Boards
27474,bug
27474,area: Sanitycheck
27475,area: Sanitycheck
27476,area: Networking
27477,area: Bluetooth
27479,area: Bluetooth
27481,area: Kernel
27485,area: Networking
27485,area: Tests
27485,area: API
27486,In progress
27486,area: Documentation
27486,area: Samples
27486,area: Logging
27486,area: Tests
27486,area: native port
27491,area: Tests
27493,area: Kconfig
27493,Trivial
27494,area: MCUBoot
27494,area: Modules
27496,area: ARM
27496,area: Tests
27496,area: API
27496,Release Notes
27497,area: Boards
27497,area: Devicetree
27497,Stale
27498,platform: NXP
27499,area: Samples
27500,bug
27500,area: Bluetooth
27502,area: Test Framework
27502,area: Tests
27502,area: API
27504,area: C Library
27507,area: Bluetooth
27508,area: Networking
27508,area: Samples
27508,area: Modules
27509,area: native port
27509,Trivial
27512,area: Networking
27512,area: API
27512,area: IEEE 802.15.4
27512,Stale
27514,area: USB
27515,area: Networking
27518,area: ADC
27518,area: Boards
27518,area: Documentation
27518,area: Devicetree
27518,platform: NXP
27518,area: Tests
27518,area: Modules
27518,area: Devicetree Binding
27519,area: Devicetree
27519,Trivial
27520,bug
27520,area: Sanitycheck
27521,area: Documentation
27521,Trivial
27524,area: Boards
27524,area: Documentation
27524,area: Samples
27524,area: Devicetree
27524,platform: STM32
27524,Release Notes
27524,area: Modules
27527,bug
27527,area: Sanitycheck
27527,Trivial
27528,Hotfix
27528,Trivial
27530,area: Kernel
27530,area: Documentation
27530,area: Tests
27530,area: API
27532,area: Samples
27532,area: Devicetree
27532,area: API
27532,area: eSPI
27532,platform: Microchip MEC
27532,area: Devicetree Binding
27532,area: Kscan
27534,area: Boards
27534,platform: NXP
27535,area: Networking
27536,area: Networking
27536,area: API
27537,area: Sanitycheck
27538,area: Bluetooth
27539,bug
27539,area: Boards
27539,area: Samples
27539,platform: NXP
27540,area: Tests
27541,area: Build System
27542,area: Networking
27542,area: Samples
27545,area: Networking
27546,area: Documentation
27546,area: Modules
27549,area: Boards
27549,platform: NXP
27549,area: Sanitycheck
27550,area: Modules
27551,area: Boards
27551,area: Documentation
27551,area: Devicetree
27551,platform: nRF
27551,area: Tests
27552,area: Devicetree
27552,platform: STM32
27552,Trivial
27555,area: Sanitycheck
27556,area: Documentation
27557,platform: NXP
27563,area: Documentation
27563,area: Samples
27563,Stale
27564,area: I2C
27564,area: Devicetree
27564,platform: nRF
27564,area: Devicetree Binding
27565,area: Documentation
27567,area: Documentation
27567,area: Tests
27568,area: API
27575,area: Bluetooth
27575,Trivial
27577,area: Test Framework
27577,area: Boards
27577,area: ARC
27577,Code Coverage
27578,area: Kernel
27578,area: Boards
27578,area: Devicetree
27578,area: Tests
27578,area: Devicetree Binding
27579,area: Networking
27579,Trivial
27581,area: Samples
27584,area: Kernel
27584,area: ARM
27584,area: Tests
27584,area: native port
27586,area: X86
27588,area: Networking
27589,area: Kernel
27589,area: ARM
27589,area: Documentation
27589,area: X86
27589,area: API
27590,DNM
27590,area: Modules
27591,area: Kernel
27591,area: Networking
27591,area: Tests
27593,platform: STM32
27593,Trivial
27594,platform: NXP
27594,Hotfix
27595,area: USB
27595,area: API
27598,area: Boards
27598,area: Documentation
27598,area: Devicetree
27598,area: Tests
27598,Release Notes
27601,area: SPI
27601,area: Tests
27602,area: CAN
27603,area: Samples
27603,area: API
27604,bug
27604,area: Bluetooth
27604,area: Shell
27604,Trivial
27605,bug
27605,area: Bluetooth
27606,area: Networking
27606,area: Samples
27607,area: Boards
27607,area: Documentation
27607,area: Samples
27607,area: Devicetree
27607,area: Modules
27608,area: Modem
27609,area: USB
27609,platform: nRF
27614,area: Networking
27614,area: Logging
27615,area: I2C
27617,area: West
27618,area: C Library
27618,area: Tests
27619,area: Documentation
27619,area: USB
27619,area: Samples
27619,area: API
27619,Stable API Change
27620,area: Networking
27620,area: Boards
27620,area: Documentation
27620,area: Samples
27620,area: Devicetree
27620,platform: NXP
27620,area: API
27620,area: Ethernet
27620,area: Devicetree Binding
27621,area: Documentation
27621,area: Tests
27621,area: Modules
27623,area: Networking
27623,area: Tests
27623,area: API
27624,area: Documentation
27625,DNM
27625,area: Modules
27626,platform: NXP
27626,area: Tests
27627,area: SPI
27627,area: Boards
27627,area: Documentation
27627,area: Samples
27627,area: Devicetree
27627,area: Tests
27627,area: Devicetree Binding
27627,area: QSPI
27629,area: Samples
27630,area: Documentation
27630,area: Samples
27631,platform: NXP
27632,area: Kernel
27632,area: Samples
27632,area: Tests
27649,area: Display
27649,Stale
27650,area: Bluetooth
27650,area: Networking
27650,area: Samples
27650,area: Tests
27650,area: API
27652,area: ARC
27652,Coverity
27652,False positive
27653,area: I2C
27653,platform: STM32
27654,area: Documentation
27655,bug
